username,user id,access hash,group,group id
zxf0527,1383792494,-5479521161229387644,Curve Finance,1357982180
zhenyu_liu,956280791,6183873914957914947,Curve Finance,1357982180
,523497026,-6142426495536218164,Curve Finance,1357982180
,1851636080,4710377503714489402,Curve Finance,1357982180
TristanGermany,344647216,-6184237044470544606,Curve Finance,1357982180
phjianzzzz,636040967,-2128198350004039425,Curve Finance,1357982180
,267895668,855412058655439337,Curve Finance,1357982180
Cryptoinsane7,1594645687,4467109555949227432,Curve Finance,1357982180
AZ0X51,1321816396,-3707942222379464944,Curve Finance,1357982180
mzzy_x,1292082755,1607118576431547048,Curve Finance,1357982180
zhiyouyigegai,482928011,-803848482736655640,Curve Finance,1357982180
Zhi_Jie,176063595,-5634643706367814060,Curve Finance,1357982180
Zbigun,1615263328,2270218076741364562,Curve Finance,1357982180
,1731699253,-7147020881196414058,Curve Finance,1357982180
zolee1975,1091862867,-3337344860069238116,Curve Finance,1357982180
,1560205661,-5687512783168861297,Curve Finance,1357982180
,1765488892,-3792651100481982473,Curve Finance,1357982180
crumhorn,508162724,-3067126498886911154,Curve Finance,1357982180
,1214226133,8832983623445455898,Curve Finance,1357982180
robzxy,1762023712,-38773749106638187,Curve Finance,1357982180
zoor62,806879325,-8560420245779907242,Curve Finance,1357982180
,1797392080,7675141077048632457,Curve Finance,1357982180
mushashamu,1616798693,-3151670150142202688,Curve Finance,1357982180
zkguler,483677301,7751744777208528245,Curve Finance,1357982180
Quinn_Zhang,704209731,2468021869126292913,Curve Finance,1357982180
Zebrin3,882850942,8000351117451259804,Curve Finance,1357982180
Mindofitsown2,1037974129,6873506641217306763,Curve Finance,1357982180
felixZ13,1736355812,902365917097135578,Curve Finance,1357982180
FODEX1,651625514,-2270084828110386611,Curve Finance,1357982180
Zakwak,436209365,-126370580987804578,Curve Finance,1357982180
Zaksaazoty,1658817751,4836833824519603466,Curve Finance,1357982180
