username,user id,access hash,group,group id
xahid3,1065260564,-5292229389140349753,Baby Doge Coin,1465094860
,1307415817,-6600116470451937730,Baby Doge Coin,1465094860
xiaohuanxiong8,1850854707,513062436155318844,Baby Doge Coin,1465094860
blacKXix8,2081306851,-6284314397446481296,Baby Doge Coin,1465094860
mhmd_xrf,264054984,-3233182470778642530,Baby Doge Coin,1465094860
,1360112143,4696294594868183435,Baby Doge Coin,1465094860
,1441101808,664861112159900990,Baby Doge Coin,1465094860
,2050553710,-8184376334575287072,Baby Doge Coin,1465094860
OfaScott,1535432110,5889841775918997946,Baby Doge Coin,1465094860
joaowerbert,1678733009,8092702224841486192,Baby Doge Coin,1465094860
Whaletrade01,1861162621,-8590518934261059847,Baby Doge Coin,1465094860
Henzho,1966684738,385609341082565711,Baby Doge Coin,1465094860
Benyamin5217,1809492684,1315521973381338943,Baby Doge Coin,1465094860
a_ry_w,150742969,-1050555827941412673,Baby Doge Coin,1465094860
RoadRatt,1193834628,4644877367814378585,Baby Doge Coin,1465094860
,5086613729,5629700935760162861,Baby Doge Coin,1465094860
wahyuni888,1759523226,5466567501322680487,Baby Doge Coin,1465094860
ale4walker,1259946844,8829914615718514797,Baby Doge Coin,1465094860
wendersoniglesias,697928399,-3075337154764293163,Baby Doge Coin,1465094860
beckywillams,2048731983,-6094511830022812691,Baby Doge Coin,1465094860
Johnwoo375,1830984713,-8817472765027996013,Baby Doge Coin,1465094860
